id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,type,stay_category
33672344,Din Daeng,13.78572,100.56943,Shared room,350,1,0,0,not booked,short-term
33673153,Bang Rak,13.73014,100.52394,Private room,4786,1,13,0,booked,short-term
33825279,Phra Khanong,13.69941,100.60591,Entire home/apt,700,20,4,1,booked,long-term
33826612,Bang Rak,13.72824,100.52299,Private room,3000,1,5,0,booked,short-term
33837998,Khlong Toei,13.70399,100.59931,Entire home/apt,843,2,10,5,booked,short-term
33485038,Huai Khwang,13.78288,100.57436,Entire home/apt,841,1,15,0,booked,short-term
33843334,Huai Khwang,13.76734,100.58511,Private room,1250,90,0,0,not booked,long-term
33485700,Huai Khwang,13.78199,100.5745,Entire home/apt,443,1,15,0,booked,short-term
33860895,Bang Kho laen,13.698,100.50123,Entire home/apt,1867,1,0,0,not booked,short-term
33861412,Yan na wa,13.69675,100.5399,Entire home/apt,2200,3,0,0,not booked,short-term
33485722,Khlong Toei,13.70566,100.59957,Entire home/apt,843,2,16,1,booked,short-term
33865617,Khlong Toei,13.73562,100.55825,Entire home/apt,4493,1,84,24,popular,short-term
33882982,Ratchathewi,13.74904,100.55658,Entire home/apt,1466,3,40,4,popular,short-term
33486890,Vadhana,13.74465,100.55472,Entire home/apt,1447,1,73,30,popular,short-term
33885037,Sathon,13.7209,100.54652,Entire home/apt,2200,1,75,11,popular,short-term
33487943,Huai Khwang,13.78345,100.57498,Entire home/apt,841,1,10,0,booked,short-term
33885710,Khlong Toei,13.72266,100.58067,Entire home/apt,1354,30,65,13,popular,long-term
33488556,Huai Khwang,13.78287,100.57603,Entire home/apt,443,1,10,0,booked,short-term
33489725,Phaya Thai,13.78268,100.55092,Entire home/apt,800,30,0,0,not booked,long-term
33886651,Vadhana,13.73932,100.5774,Entire home/apt,3300,30,0,0,not booked,long-term
33678787,Taling Chan,13.75796,100.4436,Shared room,450,1,2,0,booked,short-term
33680163,Vadhana,13.72632,100.59151,Entire home/apt,2536,1,1,0,booked,short-term
33680572,Vadhana,13.72632,100.59151,Entire home/apt,7643,1,0,0,not booked,short-term
33489867,Khan Na Yao,13.84855,100.6802,Private room,1500,10,0,0,not booked,medium-term
33497751,Phaya Thai,13.78846,100.55301,Entire home/apt,800,30,1,0,booked,long-term
33499270,Khlong Toei,13.72463,100.56729,Entire home/apt,2118,2,2,0,booked,short-term
33894033,Khlong Sam Wa,13.86279,100.68846,Entire home/apt,734,3,0,0,not booked,short-term
33499842,Ratchathewi,13.74896,100.55504,Entire home/apt,2826,3,66,15,popular,short-term
33500168,Khlong Toei,13.72652,100.56609,Entire home/apt,3374,4,3,3,booked,medium-term
33500178,Phra Khanong,13.70223,100.61233,Private room,1185,1,0,0,not booked,short-term
33680803,Vadhana,13.73801,100.56051,Entire home/apt,2627,29,63,10,popular,long-term
33681193,Phra Khanong,13.69602,100.60478,Entire home/apt,700,28,5,2,booked,long-term
33690340,Pom Prap Sattru Phai,13.74257,100.51498,Private room,750,2,39,0,popular,short-term
33693915,Huai Khwang,13.76019,100.56782,Entire home/apt,5229,1,25,15,booked,short-term
33694975,Vadhana,13.74021,100.5583,Entire home/apt,1843,2,8,5,booked,short-term
33695839,Bang Khun thain,13.66928,100.44555,Entire home/apt,2057,1,80,29,popular,short-term
33697308,Pom Prap Sattru Phai,13.74225,100.51484,Private room,750,2,28,0,booked,short-term
33699209,Taling Chan,13.79243,100.41483,Entire home/apt,9900,1,0,0,not booked,short-term
33700341,Parthum Wan,13.74092,100.51661,Private room,1585,2,2,2,booked,short-term
33701910,Khlong Toei,13.72544,100.5684,Entire home/apt,1623,1,9,6,booked,short-term
33500586,Huai Khwang,13.77311,100.58031,Private room,1250,90,0,0,not booked,long-term
33500872,Khlong Toei,13.72616,100.56733,Entire home/apt,3000,7,0,0,not booked,medium-term
33502461,Bang Rak,13.72012,100.51769,Entire home/apt,1829,7,27,14,booked,medium-term
33505907,Huai Khwang,13.78118,100.5765,Entire home/apt,443,1,14,0,booked,short-term
33704036,Bang Phlat,13.79896,100.51065,Private room,750,1,2,0,booked,short-term
33705819,Vadhana,13.72945,100.5725,Private room,1400,1,28,1,booked,short-term
33506306,Huai Khwang,13.78178,100.57645,Entire home/apt,841,1,15,0,booked,short-term
33706845,Khlong Toei,13.70531,100.59441,Entire home/apt,843,2,6,2,booked,short-term
33506915,Huai Khwang,13.78323,100.57596,Entire home/apt,1980,1,12,0,booked,short-term
33509908,Ratchathewi,13.74936,100.55662,Entire home/apt,1561,2,31,0,booked,short-term
33708969,Khlong Toei,13.71822,100.57311,Entire home/apt,2600,20,22,7,booked,long-term
33511053,Khlong Toei,13.70612,100.59963,Entire home/apt,843,2,8,3,booked,short-term
33721124,Huai Khwang,13.75393,100.57526,Entire home/apt,1429,2,9,9,booked,short-term
33512380,Bang Rak,13.72662,100.52655,Entire home/apt,1350,2,4,0,booked,short-term
33723540,Taling Chan,13.77335,100.41578,Entire home/apt,2210,1,0,0,not booked,short-term
33514362,Parthum Wan,13.74489,100.54778,Entire home/apt,1500,30,2,1,booked,long-term
33726080,Khlong Toei,13.73457,100.55698,Entire home/apt,3086,1,82,34,popular,short-term
33750218,Vadhana,13.73927,100.59061,Entire home/apt,1200,60,7,0,booked,long-term
33516109,Suanluang,13.73966,100.59959,Entire home/apt,890,28,12,4,booked,long-term
33751932,Vadhana,13.73972,100.59027,Entire home/apt,1600,30,2,0,booked,long-term
33531403,Phra Nakhon,13.75549,100.49768,Hotel room,388,1,4,0,booked,short-term
33531745,Chom Thong,13.70204,100.45272,Private room,868,1,0,0,not booked,short-term
33753568,Don Mueang,13.91129,100.57491,Hotel room,1598,1,0,0,not booked,short-term
33533611,Lat Krabang,13.72291,100.72497,Private room,1850,1,3,2,booked,short-term
33894532,Ratchathewi,13.75067,100.53327,Private room,1100,1,4,0,booked,short-term
33537244,Bang Rak,13.72431,100.52232,Entire home/apt,1835,7,39,2,popular,medium-term
33537405,Bang Rak,13.72839,100.52283,Private room,5000,1,7,0,booked,short-term
33895941,Ratchathewi,13.75095,100.53271,Private room,1100,1,6,0,booked,short-term
33539993,Vadhana,13.73889,100.58991,Entire home/apt,1393,30,6,0,booked,long-term
33896533,Ratchathewi,13.75055,100.53138,Private room,950,1,15,0,booked,short-term
33754905,Taling Chan,13.76709,100.41216,Entire home/apt,2461,1,0,0,not booked,short-term
33756312,Vadhana,13.73871,100.5896,Entire home/apt,1450,21,0,0,not booked,long-term
33756492,Phra Nakhon,13.75565,100.50219,Entire home/apt,2000,3,0,0,not booked,short-term
33757960,Khlong Toei,13.71473,100.56745,Entire home/apt,1429,7,5,3,booked,medium-term
33758598,Vadhana,13.72945,100.5725,Private room,1400,1,18,0,booked,short-term
33760738,Don Mueang,13.91158,100.57382,Entire home/apt,2498,1,0,0,not booked,short-term
33763567,Taling Chan,13.75781,100.43174,Entire home/apt,2321,1,0,0,not booked,short-term
33764903,Ratchathewi,13.75042,100.55446,Entire home/apt,1483,28,69,0,popular,long-term
33768929,Khlong Toei,13.72544,100.56559,Entire home/apt,1700,2,52,11,popular,short-term
33540006,Bang Rak,13.7285,100.5245,Private room,4143,1,9,1,booked,short-term
33543916,Suanluang,13.71375,100.63573,Entire home/apt,2400,1,0,0,not booked,short-term
33780521,Huai Khwang,13.77837,100.57791,Private room,2000,2,0,0,not booked,short-term
33785554,Huai Khwang,13.75238,100.57951,Entire home/apt,1400,5,0,0,not booked,medium-term
33786132,Din Daeng,13.79291,100.57009,Private room,550,1,75,18,popular,short-term
33786270,Din Daeng,13.79298,100.57186,Private room,550,1,16,1,booked,short-term
33786367,Din Daeng,13.79324,100.57018,Private room,550,1,33,1,popular,short-term
33786420,Din Daeng,13.79318,100.5699,Private room,550,1,72,7,popular,short-term
33897020,Bang Khen,13.88434,100.59928,Entire home/apt,427,1,1,1,booked,short-term
33543993,Khlong Toei,13.72431,100.56577,Entire home/apt,1190,1,43,0,popular,short-term
33544571,Vadhana,13.74204,100.55648,Entire home/apt,600,30,10,0,booked,long-term
33547799,Sathon,13.70983,100.5319,Private room,500,180,0,0,not booked,long-term
33904951,Khlong Sam Wa,13.86349,100.68579,Entire home/apt,990,3,0,0,not booked,short-term
33914782,Bang Khen,13.88222,100.6011,Entire home/apt,662,2,1,0,booked,short-term
33789637,Bang Phlat,13.79944,100.50789,Entire home/apt,1637,100,8,0,booked,long-term
33789807,Wang Thong Lang,13.79961,100.5955,Entire home/apt,9000,120,0,0,not booked,long-term
33548640,Chatu Chak,13.795946,100.558228,Entire home/apt,650,30,29,0,booked,long-term
33556902,Bang Na,13.67401,100.60692,Entire home/apt,2500,30,0,0,not booked,long-term
33791875,Khlong Toei,13.72656,100.56541,Entire home/apt,2910,3,0,0,not booked,short-term
33799039,Bang Kapi,13.74741,100.6055,Entire home/apt,900,5,10,0,booked,medium-term
33915566,Bang Sue,13.81601,100.53369,Entire home/apt,32000,12,0,0,not booked,medium-term
33558757,Bang Rak,13.72333,100.52331,Shared room,735,1,7,0,booked,short-term
34079321,Thon buri,13.73893,100.4934,Private room,750,1,4,0,booked,short-term
33558784,Bang Rak,13.72289,100.52382,Hotel room,1570,1,2,0,booked,short-term
33558821,Bang Rak,13.72333,100.52331,Hotel room,1909,1,5,1,booked,short-term
33558863,Bang Rak,13.72333,100.52331,Hotel room,1839,1,13,0,booked,short-term
33558882,Bang Rak,13.72333,100.52331,Hotel room,1994,1,7,0,booked,short-term
34378901,Ratchathewi,13.75693,100.52556,Hotel room,1750,1,16,2,booked,short-term
33917624,Bang Khae,13.68732,100.42145,Entire home/apt,690,3,8,0,booked,short-term
33917851,Bang Rak,13.72289,100.52382,Hotel room,735,1,1,1,booked,short-term
33918011,Bang Rak,13.72333,100.52331,Hotel room,1428,1,39,0,popular,short-term
33918237,Bang Rak,13.72289,100.52382,Hotel room,636,1,1,1,booked,short-term
34380870,Vadhana,13.72632,100.59151,Entire home/apt,2914,1,0,0,not booked,short-term
34382423,Thon buri,13.71074,100.47817,Private room,2400,1,0,0,not booked,short-term
34396157,Khlong Toei,13.73584,100.55691,Entire home/apt,1429,10,13,7,booked,medium-term
34400611,Bang Phlat,13.7741,100.48603,Entire home/apt,1600,2,1,0,booked,short-term
33922738,Bang Rak,13.73053,100.52839,Entire home/apt,3900,3,12,7,booked,short-term
33925140,Vadhana,13.73087,100.57421,Entire home/apt,1831,1,1,0,booked,short-term
33926724,Bang Phlat,13.79896,100.51057,Private room,750,1,11,2,booked,short-term
33928425,Bang Phlat,13.79899,100.51059,Private room,750,1,1,0,booked,short-term
33929387,Bang Phlat,13.79894,100.51057,Private room,900,1,5,0,booked,short-term
33930025,Bang Phlat,13.79898,100.51057,Private room,750,1,2,0,booked,short-term
33932422,Vadhana,13.74011,100.56567,Private room,890,2,5,1,booked,short-term
33934042,Vadhana,13.74011,100.56567,Private room,950,2,0,0,not booked,short-term
33935625,Vadhana,13.74011,100.56567,Private room,950,2,5,2,booked,short-term
33946354,Huai Khwang,13.78057,100.57521,Private room,680,1,5,0,booked,short-term
33946905,Khlong Toei,13.72754,100.56712,Entire home/apt,3300,4,59,23,popular,medium-term
33947075,Huai Khwang,13.77897,100.5771,Private room,670,1,15,0,booked,short-term
33947101,Huai Khwang,13.78051,100.57713,Private room,680,1,16,0,booked,short-term
33950015,Thon buri,13.7103,100.47834,Entire home/apt,762,90,0,0,not booked,long-term
33954749,Phra Nakhon,13.74377,100.50146,Private room,3257,1,2,0,booked,short-term
33955783,Khlong Toei,13.70947,100.59849,Entire home/apt,1000,1,9,0,booked,short-term
33956133,Bang Rak,13.72943,100.52336,Entire home/apt,3714,1,2,0,booked,short-term
33972093,Sathon,13.72197,100.55285,Private room,900,2,2,0,booked,short-term
34092981,Phra Khanong,13.7042,100.60293,Private room,2400,21,23,1,booked,long-term
34094923,Khlong Toei,13.72862,100.55985,Private room,1524,1,1,0,booked,short-term
34098079,Phra Khanong,13.69398,100.61178,Private room,900,1,7,0,booked,short-term
34098585,Lak Si,13.88063,100.58603,Entire home/apt,1158,1,6,2,booked,short-term
34099867,Khlong Toei,13.71497,100.5687,Private room,1413,1,0,0,not booked,short-term
34099899,Khlong Toei,13.71701,100.5699,Private room,1750,1,0,0,not booked,short-term
34401103,Bang Phlat,13.77375,100.4843,Shared room,1600,2,1,0,booked,short-term
34404671,Khlong San,13.7173,100.50992,Entire home/apt,1223,7,0,0,not booked,medium-term
34405644,Huai Khwang,13.76044,100.56944,Entire home/apt,1919,28,43,5,popular,long-term
34410846,Vadhana,13.73919,100.59069,Entire home/apt,946,29,28,1,booked,long-term
34412566,Don Mueang,13.92243,100.58963,Private room,914,1,18,0,booked,short-term
34417639,Bang Sue,13.80584,100.53256,Entire home/apt,579,28,3,0,booked,long-term
33972507,Saphan Sung,13.78635,100.68573,Private room,750,1,0,0,not booked,short-term
33972941,Khlong Toei,13.72323,100.56412,Hotel room,1999,1,4,0,booked,short-term
33974514,Khlong Toei,13.73405,100.55826,Entire home/apt,1647,2,4,4,booked,short-term
34423638,Bang Phlat,13.78368,100.49017,Private room,1100,1,0,0,not booked,short-term
34427589,Min Buri,13.81196,100.69898,Entire home/apt,700,360,0,0,not booked,long-term
33975911,Don Mueang,13.92491,100.59958,Entire home/apt,1200,7,1,0,booked,medium-term
33977839,Khlong Toei,13.72264,100.5635,Hotel room,1899,1,3,1,booked,short-term
33978264,Khlong Toei,13.71695,100.56843,Hotel room,2299,1,0,0,not booked,short-term
33979399,Khlong Toei,13.71498,100.56934,Hotel room,1399,1,1,1,booked,short-term
33979538,Khlong Toei,13.7152,100.56981,Hotel room,1599,1,15,2,booked,short-term
33979682,Khlong Toei,13.71677,100.56927,Hotel room,1899,1,0,0,not booked,short-term
33980217,Phaya Thai,13.7736,100.54079,Entire home/apt,3214,3,157,124,popular,short-term
33982135,Vadhana,13.73954,100.56263,Entire home/apt,4156,1,95,45,popular,short-term
33983263,Pom Prap Sattru Phai,13.74531,100.51563,Private room,1709,1,1,1,booked,short-term
33992531,Vadhana,13.73995,100.56224,Entire home/apt,4156,1,75,30,popular,short-term
33993451,Vadhana,13.73807,100.56227,Entire home/apt,1846,1,112,42,popular,short-term
33994132,Vadhana,13.73987,100.56184,Entire home/apt,1761,1,64,21,popular,short-term
33994547,Vadhana,13.73995,100.56244,Entire home/apt,1872,1,87,37,popular,short-term
34003313,Bang Rak,13.7217,100.52104,Private room,1090,1,15,7,booked,short-term
34003734,Khlong Toei,13.70769,100.59863,Entire home/apt,1000,6,16,7,booked,medium-term
34100341,Chom Thong,13.7019,100.45994,Private room,1000,1,0,0,not booked,short-term
34101977,Bang Rak,13.72604,100.53094,Entire home/apt,3683,1,57,42,popular,short-term
34102624,Bang Phlat,13.80073,100.50663,Hotel room,2731,60,1,1,booked,long-term
34428542,Nong Chok,13.85515,100.80646,Private room,2078,1,1,0,booked,short-term
34429149,Vadhana,13.74696,100.55876,Entire home/apt,2321,3,19,11,booked,short-term
34436639,Sathon,13.7162,100.51557,Entire home/apt,1100,30,1,1,booked,long-term
34103488,Khlong Toei,13.72415,100.57808,Entire home/apt,1800,21,26,3,booked,long-term
34104910,Bang Rak,13.72827,100.53164,Private room,1500,1,0,0,not booked,short-term
34448799,Khlong Toei,13.71552,100.57535,Entire home/apt,1200,28,3,0,booked,long-term
34452875,Samphanthawong,13.73475,100.51283,Private room,1200,1,2,0,booked,short-term
34003879,Khlong Toei,13.71428,100.59161,Entire home/apt,1450,3,1,1,booked,short-term
34454303,Suanluang,13.74559,100.60371,Private room,665,28,6,3,booked,long-term
34005780,Ratchathewi,13.75089,100.55503,Entire home/apt,2527,3,27,3,booked,short-term
34455590,Sathon,13.71589,100.5125,Private room,1000,1,4,0,booked,short-term
34128162,Ratchathewi,13.75017,100.53913,Entire home/apt,1400,2,3,0,booked,short-term
34456391,Sathon,13.71602,100.51462,Entire home/apt,3286,1,5,0,booked,short-term
34456996,Bang Kapi,13.74555,100.61661,Private room,2400,1,2,0,booked,short-term
34129317,Phra Khanong,13.69532,100.62362,Entire home/apt,743,3,0,0,not booked,short-term
34130615,Vadhana,13.71429,100.5943,Entire home/apt,1800,21,33,6,popular,long-term
34009195,Pra Wet,13.73142,100.70078,Entire home/apt,1500,2,15,0,booked,short-term
34010328,Don Mueang,13.92147,100.57877,Private room,800,1,0,0,not booked,short-term
34457342,Sathon,13.71555,100.5145,Private room,1000,1,0,0,not booked,short-term
34130981,Phra Nakhon,13.75768,100.50309,Private room,1500,1,2,0,booked,short-term
34457917,Sathon,13.71454,100.51241,Private room,500,1,6,0,booked,short-term
34135415,Khlong Toei,13.7356,100.55704,Entire home/apt,1919,2,95,38,popular,short-term
34459628,Vadhana,13.7386,100.57203,Entire home/apt,3711,2,3,3,booked,short-term
34135481,Khlong Toei,13.73639,100.55696,Entire home/apt,1855,2,110,49,popular,short-term
34135510,Khlong Toei,13.73487,100.55696,Entire home/apt,2018,2,115,51,popular,short-term
34461526,Bang Khen,13.88894,100.6078,Private room,2400,1,0,0,not booked,short-term
34137691,Suanluang,13.70996,100.62366,Entire home/apt,590,365,6,0,booked,long-term
34017322,Bang Rak,13.72304,100.52839,Entire home/apt,2900,2,75,4,popular,short-term
34461579,Parthum Wan,13.73534,100.54971,Private room,850,14,12,4,booked,medium-term
34461683,Phra Khanong,13.68836,100.60984,Private room,1500,1,5,1,booked,short-term
34025148,Phra Khanong,13.68421,100.60502,Private room,600,7,2,0,booked,medium-term
34142702,Huai Khwang,13.75535,100.57394,Entire home/apt,880,10,28,2,booked,medium-term
34142850,Chatu Chak,13.8256,100.56532,Entire home/apt,627,1,51,0,popular,short-term
34144978,Vadhana,13.74364,100.55101,Entire home/apt,4843,1,49,3,popular,short-term
34145099,Parthum Wan,13.74508,100.55012,Entire home/apt,3614,1,74,3,popular,short-term
34464474,Phra Khanong,13.6885,100.61153,Private room,1500,1,3,0,booked,short-term
34479536,Din Daeng,13.78634,100.57323,Entire home/apt,900,365,2,1,booked,long-term
34482714,Khlong Toei,13.72608,100.5669,Entire home/apt,4000,1,1,0,booked,short-term
34145814,Chatu Chak,13.83828,100.58261,Entire home/apt,1700,1,0,0,not booked,short-term
34025219,Bang Khae,13.73851,100.36845,Private room,4000,1,0,0,not booked,short-term
34028785,Bang Khae,13.70998,100.3953,Entire home/apt,1200,1,0,0,not booked,short-term
34029149,Vadhana,13.73922,100.5792,Entire home/apt,4300,30,0,0,not booked,long-term
34030023,Phra Nakhon,13.74617,100.50122,Private room,4800,1,0,0,not booked,short-term
34030933,Vadhana,13.73073,100.57508,Entire home/apt,3925,2,1,1,booked,short-term
34031000,Huai Khwang,13.75147,100.56477,Private room,2065,7,5,2,booked,medium-term
34031064,Ratchathewi,13.75278,100.5379,Private room,1110,1,7,1,booked,short-term
